,ID,sentiment
12407,12407,1
12408,12408,1
12409,12409,1
12410,12410,1
12411,12411,0
12412,12412,0
12413,12413,2
12414,12414,1
12415,12415,1
12416,12416,1
12417,12417,1
12418,12418,0
12419,12419,1
12420,12420,1
12421,12421,2
12422,12422,1
12423,12423,0
12424,12424,2
12425,12425,2
12426,12426,1
12427,12427,1
12428,12428,2
12429,12429,0
12430,12430,1
12431,12431,0
12432,12432,1
12433,12433,2
12434,12434,2
12435,12435,1
12436,12436,1
12437,12437,0
12438,12438,2
12439,12439,1
12440,12440,1
12441,12441,1
12442,12442,2
12443,12443,2
12444,12444,1
12445,12445,0
12446,12446,1
12447,12447,1
12448,12448,1
12449,12449,2
12450,12450,2
12451,12451,0
12452,12452,1
12453,12453,0
12454,12454,1
12455,12455,1
12456,12456,0
12457,12457,1
12458,12458,2
12459,12459,0
12460,12460,2
12461,12461,2
12462,12462,1
12463,12463,2
12464,12464,1
12465,12465,1
12466,12466,1
12467,12467,0
12468,12468,0
12469,12469,1
12470,12470,1
12471,12471,1
12472,12472,2
12473,12473,1
12474,12474,0
12475,12475,1
12476,12476,1
12477,12477,1
12478,12478,0
12479,12479,1
12480,12480,1
12481,12481,2
12482,12482,0
12483,12483,2
12484,12484,1
12485,12485,1
12486,12486,1
12487,12487,0
12488,12488,1
12489,12489,0
12490,12490,0
12491,12491,2
12492,12492,0
12493,12493,2
12494,12494,1
12495,12495,1
12496,12496,1
12497,12497,0
12498,12498,2
12499,12499,2
12500,12500,1
12501,12501,0
12502,12502,1
12503,12503,0
12504,12504,1
12505,12505,0
12506,12506,1
12507,12507,2
12508,12508,1
12509,12509,1
12510,12510,1
12511,12511,1
12512,12512,1
12513,12513,1
12514,12514,1
12515,12515,2
12516,12516,1
12517,12517,0
12518,12518,1
12519,12519,2
12520,12520,1
12521,12521,1
12522,12522,0
12523,12523,1
12524,12524,2
12525,12525,1
12526,12526,1
12527,12527,1
12528,12528,0
12529,12529,2
12530,12530,2
12531,12531,1
12532,12532,1
12533,12533,2
12534,12534,1
12535,12535,1
12536,12536,0
12537,12537,2
12538,12538,0
12539,12539,1
12540,12540,1
12541,12541,2
12542,12542,0
12543,12543,1
12544,12544,1
12545,12545,1
12546,12546,1
12547,12547,2
12548,12548,1
12549,12549,1
12550,12550,0
12551,12551,2
12552,12552,1
12553,12553,0
12554,12554,1
12555,12555,1
12556,12556,2
12557,12557,1
12558,12558,0
12559,12559,0
12560,12560,1
12561,12561,0
12562,12562,1
12563,12563,2
12564,12564,1
12565,12565,0
12566,12566,0
12567,12567,2
12568,12568,1
12569,12569,1
12570,12570,1
12571,12571,1
12572,12572,2
12573,12573,0
12574,12574,2
12575,12575,1
12576,12576,1
12577,12577,1
12578,12578,2
12579,12579,2
12580,12580,1
12581,12581,1
12582,12582,1
12583,12583,0
12584,12584,1
12585,12585,1
12586,12586,1
12587,12587,2
12588,12588,1
12589,12589,0
12590,12590,0
12591,12591,1
12592,12592,2
12593,12593,1
12594,12594,1
12595,12595,1
12596,12596,2
12597,12597,1
12598,12598,1
12599,12599,1
12600,12600,0
12601,12601,2
12602,12602,0
12603,12603,1
12604,12604,1
12605,12605,0
12606,12606,1
12607,12607,2
12608,12608,2
12609,12609,1
12610,12610,1
12611,12611,1
12612,12612,1
12613,12613,2
12614,12614,1
12615,12615,2
12616,12616,1
12617,12617,1
12618,12618,2
12619,12619,1
12620,12620,2
12621,12621,1
12622,12622,2
12623,12623,0
12624,12624,2
12625,12625,1
12626,12626,0
12627,12627,1
12628,12628,2
12629,12629,1
12630,12630,2
12631,12631,2
12632,12632,1
12633,12633,0
12634,12634,1
12635,12635,2
12636,12636,2
12637,12637,0
12638,12638,1
12639,12639,1
12640,12640,1
12641,12641,0
12642,12642,1
12643,12643,1
12644,12644,1
12645,12645,2
12646,12646,1
12647,12647,1
12648,12648,1
12649,12649,2
12650,12650,1
12651,12651,2
12652,12652,1
12653,12653,1
12654,12654,1
12655,12655,1
12656,12656,1
12657,12657,1
12658,12658,2
12659,12659,0
12660,12660,0
12661,12661,1
12662,12662,1
12663,12663,1
12664,12664,2
12665,12665,0
12666,12666,0
12667,12667,0
12668,12668,1
12669,12669,1
12670,12670,1
12671,12671,2
12672,12672,1
12673,12673,1
12674,12674,1
12675,12675,2
12676,12676,1
12677,12677,1
12678,12678,1
12679,12679,2
12680,12680,0
12681,12681,1
12682,12682,2
12683,12683,1
12684,12684,2
12685,12685,2
12686,12686,1
12687,12687,0
12688,12688,1
12689,12689,0
12690,12690,1
12691,12691,1
12692,12692,2
12693,12693,2
12694,12694,1
12695,12695,1
12696,12696,1
12697,12697,2
12698,12698,1
12699,12699,0
12700,12700,2
12701,12701,1
12702,12702,0
12703,12703,0
12704,12704,1
12705,12705,1
12706,12706,1
12707,12707,0
12708,12708,1
12709,12709,1
12710,12710,0
12711,12711,0
12712,12712,0
12713,12713,2
12714,12714,0
12715,12715,0
12716,12716,1
12717,12717,1
12718,12718,2
12719,12719,1
12720,12720,1
12721,12721,1
12722,12722,2
12723,12723,1
12724,12724,1
12725,12725,2
12726,12726,1
12727,12727,2
12728,12728,1
12729,12729,2
12730,12730,1
12731,12731,1
12732,12732,0
12733,12733,1
12734,12734,0
12735,12735,1
12736,12736,1
12737,12737,2
12738,12738,1
12739,12739,1
12740,12740,0
12741,12741,0
12742,12742,2
12743,12743,2
12744,12744,0
12745,12745,2
12746,12746,1
12747,12747,1
12748,12748,2
12749,12749,0
12750,12750,1
12751,12751,1
12752,12752,1
12753,12753,1
12754,12754,0
12755,12755,1
12756,12756,2
12757,12757,1
12758,12758,2
12759,12759,2
12760,12760,1
12761,12761,1
12762,12762,1
12763,12763,0
12764,12764,2
12765,12765,1
12766,12766,1
12767,12767,1
12768,12768,2
12769,12769,1
12770,12770,1
12771,12771,0
12772,12772,1
12773,12773,1
12774,12774,2
12775,12775,1
12776,12776,1
12777,12777,2
12778,12778,0
12779,12779,1
12780,12780,1
12781,12781,1
12782,12782,1
12783,12783,0
12784,12784,1
12785,12785,0
12786,12786,1
12787,12787,1
12788,12788,0
12789,12789,1
12790,12790,0
12791,12791,1
12792,12792,2
12793,12793,1
12794,12794,1
12795,12795,1
12796,12796,1
12797,12797,0
12798,12798,1
12799,12799,1
12800,12800,1
12801,12801,1
12802,12802,0
12803,12803,1
12804,12804,1
12805,12805,1
12806,12806,1
12807,12807,2
12808,12808,2
12809,12809,2
12810,12810,2
12811,12811,1
12812,12812,2
12813,12813,1
12814,12814,1
12815,12815,1
12816,12816,1
12817,12817,0
12818,12818,2
12819,12819,1
12820,12820,2
12821,12821,1
12822,12822,1
12823,12823,0
12824,12824,0
12825,12825,1
12826,12826,1
12827,12827,0
12828,12828,2
12829,12829,2
12830,12830,2
12831,12831,2
12832,12832,1
12833,12833,1
12834,12834,2
12835,12835,0
12836,12836,1
12837,12837,1
12838,12838,2
12839,12839,1
12840,12840,0
12841,12841,2
12842,12842,2
12843,12843,2
12844,12844,2
12845,12845,1
12846,12846,2
12847,12847,2
12848,12848,1
12849,12849,0
12850,12850,1
12851,12851,1
12852,12852,1
12853,12853,0
12854,12854,2
12855,12855,2
12856,12856,2
12857,12857,1
12858,12858,0
12859,12859,2
12860,12860,1
12861,12861,1
12862,12862,0
12863,12863,0
12864,12864,2
12865,12865,1
12866,12866,0
12867,12867,1
12868,12868,1
12869,12869,1
12870,12870,1
12871,12871,1
12872,12872,2
12873,12873,1
12874,12874,0
12875,12875,0
12876,12876,1
12877,12877,0
12878,12878,2
12879,12879,1
12880,12880,1
12881,12881,1
12882,12882,2
12883,12883,1
12884,12884,1
12885,12885,1
12886,12886,1
12887,12887,2
12888,12888,1
12889,12889,0
12890,12890,2
12891,12891,0
12892,12892,1
12893,12893,2
12894,12894,1
12895,12895,2
12896,12896,1
12897,12897,2
12898,12898,2
12899,12899,2
12900,12900,1
12901,12901,2
12902,12902,0
12903,12903,2
12904,12904,2
12905,12905,0
12906,12906,1
12907,12907,1
12908,12908,2
12909,12909,2
12910,12910,2
12911,12911,1
12912,12912,1
12913,12913,2
12914,12914,2
12915,12915,1
12916,12916,1
12917,12917,0
12918,12918,1
12919,12919,2
12920,12920,1
12921,12921,0
12922,12922,1
12923,12923,1
12924,12924,0
12925,12925,2
12926,12926,1
12927,12927,1
12928,12928,1
12929,12929,1
12930,12930,2
12931,12931,0
12932,12932,2
12933,12933,1
12934,12934,0
12935,12935,1
12936,12936,1
12937,12937,1
12938,12938,2
12939,12939,1
12940,12940,0
12941,12941,2
12942,12942,1
12943,12943,0
12944,12944,0
12945,12945,1
12946,12946,1
12947,12947,1
12948,12948,1
12949,12949,1
12950,12950,1
12951,12951,1
12952,12952,2
12953,12953,1
12954,12954,0
12955,12955,1
12956,12956,1
12957,12957,1
12958,12958,0
12959,12959,1
12960,12960,2
12961,12961,1
12962,12962,0
12963,12963,0
12964,12964,1
12965,12965,0
12966,12966,1
12967,12967,1
12968,12968,1
12969,12969,2
12970,12970,0
12971,12971,2
12972,12972,1
12973,12973,2
12974,12974,2
12975,12975,1
12976,12976,1
12977,12977,1
12978,12978,0
12979,12979,0
12980,12980,2
12981,12981,1
12982,12982,0
12983,12983,2
12984,12984,2
12985,12985,2
12986,12986,0
12987,12987,1
12988,12988,1
12989,12989,0
12990,12990,1
12991,12991,1
12992,12992,1
12993,12993,2
12994,12994,2
12995,12995,0
12996,12996,1
12997,12997,1
12998,12998,1
12999,12999,2
13000,13000,0
13001,13001,2
13002,13002,2
13003,13003,0
13004,13004,1
13005,13005,2
13006,13006,0
13007,13007,1
13008,13008,0
13009,13009,0
13010,13010,2
13011,13011,2
13012,13012,1
13013,13013,2
13014,13014,1
13015,13015,2
13016,13016,1
13017,13017,1
13018,13018,1
13019,13019,1
13020,13020,0
13021,13021,0
13022,13022,0
13023,13023,1
13024,13024,1
13025,13025,2
13026,13026,1
13027,13027,0
13028,13028,1
13029,13029,1
13030,13030,2
13031,13031,1
13032,13032,2
13033,13033,2
13034,13034,2
13035,13035,1
13036,13036,0
13037,13037,1
13038,13038,2
13039,13039,1
13040,13040,0
13041,13041,1
13042,13042,2
13043,13043,2
13044,13044,1
13045,13045,1
13046,13046,1
13047,13047,2
13048,13048,1
13049,13049,0
13050,13050,2
13051,13051,2
13052,13052,0
13053,13053,2
13054,13054,1
13055,13055,1
13056,13056,0
13057,13057,1
13058,13058,1
13059,13059,2
13060,13060,1
13061,13061,0
13062,13062,0
13063,13063,1
13064,13064,0
13065,13065,2
13066,13066,1
13067,13067,1
13068,13068,2
13069,13069,0
13070,13070,0
13071,13071,1
13072,13072,0
13073,13073,0
13074,13074,2
13075,13075,0
13076,13076,1
13077,13077,2
13078,13078,1
13079,13079,0
13080,13080,1
13081,13081,1
13082,13082,1
13083,13083,1
13084,13084,0
13085,13085,2
13086,13086,0
13087,13087,0
13088,13088,1
13089,13089,2
13090,13090,2
13091,13091,1
13092,13092,1
13093,13093,1
13094,13094,2
13095,13095,2
13096,13096,1
13097,13097,2
13098,13098,2
13099,13099,1
13100,13100,1
13101,13101,1
13102,13102,0
13103,13103,2
13104,13104,0
13105,13105,2
13106,13106,1
13107,13107,2
13108,13108,1
13109,13109,0
13110,13110,0
13111,13111,1
13112,13112,2
13113,13113,1
13114,13114,2
13115,13115,0
13116,13116,0
13117,13117,1
13118,13118,2
13119,13119,1
13120,13120,0
13121,13121,2
13122,13122,0
13123,13123,2
13124,13124,0
13125,13125,0
13126,13126,1
13127,13127,1
13128,13128,1
13129,13129,0
13130,13130,1
13131,13131,1
13132,13132,0
13133,13133,2
13134,13134,1
13135,13135,1
13136,13136,0
13137,13137,1
13138,13138,1
13139,13139,2
13140,13140,2
13141,13141,1
13142,13142,1
13143,13143,1
13144,13144,0
13145,13145,2
13146,13146,1
13147,13147,2
13148,13148,1
13149,13149,1
13150,13150,1
13151,13151,1
13152,13152,2
13153,13153,2
13154,13154,1
13155,13155,1
13156,13156,2
13157,13157,2
13158,13158,0
13159,13159,1
13160,13160,1
13161,13161,1
13162,13162,1
13163,13163,1
13164,13164,1
13165,13165,2
13166,13166,0
13167,13167,1
13168,13168,0
13169,13169,1
13170,13170,2
13171,13171,1
13172,13172,1
13173,13173,2
13174,13174,2
13175,13175,1
13176,13176,1
13177,13177,1
13178,13178,1
13179,13179,1
13180,13180,1
13181,13181,1
13182,13182,2
13183,13183,1
13184,13184,1
13185,13185,1
13186,13186,2
13187,13187,2
13188,13188,0
13189,13189,0
13190,13190,2
13191,13191,1
13192,13192,2
13193,13193,1
13194,13194,1
13195,13195,1
13196,13196,0
13197,13197,0
13198,13198,1
13199,13199,2
13200,13200,1
13201,13201,1
13202,13202,1
13203,13203,0
13204,13204,1
13205,13205,2
13206,13206,1
13207,13207,2
13208,13208,2
13209,13209,1
13210,13210,2
13211,13211,1
13212,13212,2
13213,13213,1
13214,13214,0
13215,13215,1
13216,13216,1
13217,13217,2
13218,13218,1
13219,13219,1
13220,13220,0
13221,13221,2
13222,13222,2
13223,13223,1
13224,13224,1
13225,13225,2
13226,13226,0
13227,13227,1
13228,13228,1
13229,13229,1
13230,13230,1
13231,13231,1
13232,13232,1
13233,13233,1
13234,13234,2
13235,13235,0
13236,13236,1
13237,13237,0
13238,13238,1
13239,13239,0
13240,13240,1
13241,13241,2
13242,13242,1
13243,13243,1
13244,13244,2
13245,13245,0
13246,13246,1
13247,13247,2
13248,13248,0
13249,13249,1
13250,13250,1
13251,13251,1
13252,13252,1
13253,13253,1
13254,13254,1
13255,13255,0
13256,13256,1
13257,13257,2
13258,13258,0
13259,13259,1
13260,13260,0
13261,13261,2
13262,13262,1
13263,13263,1
13264,13264,1
13265,13265,1
13266,13266,1
13267,13267,1
13268,13268,1
13269,13269,0
13270,13270,1
13271,13271,0
13272,13272,1
13273,13273,1
13274,13274,0
13275,13275,1
13276,13276,1
13277,13277,2
13278,13278,1
13279,13279,1
13280,13280,2
13281,13281,1
13282,13282,1
13283,13283,0
13284,13284,1
13285,13285,2
13286,13286,1
13287,13287,1
13288,13288,1
13289,13289,2
13290,13290,2
13291,13291,1
13292,13292,2
13293,13293,0
13294,13294,1
13295,13295,1
13296,13296,2
13297,13297,1
13298,13298,1
13299,13299,1
13300,13300,2
13301,13301,2
13302,13302,1
13303,13303,1
13304,13304,1
13305,13305,2
13306,13306,2
13307,13307,1
13308,13308,0
13309,13309,1
13310,13310,0
13311,13311,1
13312,13312,2
13313,13313,2
13314,13314,0
13315,13315,1
13316,13316,1
13317,13317,0
13318,13318,2
13319,13319,0
13320,13320,1
13321,13321,1
13322,13322,2
13323,13323,1
13324,13324,2
13325,13325,0
13326,13326,1
13327,13327,1
13328,13328,1
13329,13329,1
13330,13330,1
13331,13331,2
13332,13332,2
13333,13333,1
13334,13334,1
13335,13335,2
13336,13336,1
13337,13337,1
13338,13338,1
13339,13339,0
13340,13340,1
13341,13341,1
13342,13342,1
13343,13343,0
13344,13344,2
13345,13345,1
13346,13346,1
13347,13347,1
13348,13348,0
13349,13349,1
13350,13350,1
13351,13351,0
13352,13352,1
13353,13353,2
13354,13354,2
13355,13355,0
13356,13356,1
13357,13357,1
13358,13358,0
13359,13359,0
13360,13360,1
13361,13361,1
13362,13362,1
13363,13363,1
13364,13364,2
13365,13365,2
13366,13366,1
13367,13367,1
13368,13368,1
13369,13369,1
13370,13370,2
13371,13371,2
13372,13372,1
13373,13373,1
13374,13374,1
13375,13375,1
13376,13376,0
13377,13377,2
13378,13378,1
13379,13379,1
13380,13380,1
13381,13381,2
13382,13382,1
13383,13383,2
13384,13384,0
13385,13385,0
13386,13386,1
13387,13387,1
13388,13388,2
13389,13389,1
13390,13390,1
13391,13391,1
13392,13392,1
13393,13393,0
13394,13394,1
13395,13395,1
13396,13396,1
13397,13397,1
13398,13398,1
13399,13399,0
13400,13400,1
13401,13401,1
13402,13402,1
13403,13403,0
13404,13404,1
13405,13405,0
13406,13406,1
13407,13407,2
13408,13408,1
13409,13409,2
13410,13410,1
13411,13411,0
13412,13412,1
13413,13413,2
13414,13414,2
13415,13415,0
13416,13416,0
13417,13417,1
13418,13418,1
13419,13419,1
13420,13420,1
13421,13421,2
13422,13422,0
13423,13423,1
13424,13424,0
13425,13425,2
13426,13426,1
13427,13427,1
13428,13428,1
13429,13429,1
13430,13430,1
13431,13431,1
13432,13432,0
13433,13433,1
13434,13434,1
13435,13435,1
13436,13436,2
13437,13437,2
13438,13438,1
13439,13439,2
13440,13440,2
13441,13441,2
13442,13442,1
13443,13443,2
13444,13444,2
13445,13445,0
13446,13446,1
13447,13447,2
13448,13448,1
13449,13449,1
13450,13450,1
13451,13451,1
13452,13452,1
13453,13453,1
13454,13454,2
13455,13455,1
13456,13456,1
13457,13457,0
13458,13458,2
13459,13459,1
13460,13460,0
13461,13461,1
13462,13462,0
13463,13463,1
13464,13464,2
13465,13465,1
13466,13466,2
13467,13467,2
13468,13468,2
13469,13469,2
13470,13470,1
13471,13471,1
13472,13472,0
13473,13473,2
13474,13474,1
13475,13475,1
13476,13476,1
13477,13477,1
13478,13478,0
13479,13479,2
13480,13480,1
13481,13481,0
13482,13482,2
13483,13483,1
13484,13484,2
13485,13485,0
13486,13486,1
13487,13487,1
13488,13488,2
13489,13489,0
13490,13490,0
13491,13491,1
13492,13492,1
13493,13493,0
13494,13494,1
13495,13495,0
13496,13496,2
13497,13497,0
13498,13498,1
13499,13499,1
13500,13500,1
13501,13501,2
13502,13502,0
13503,13503,1
13504,13504,1
13505,13505,0
13506,13506,2
13507,13507,1
13508,13508,1
13509,13509,1
13510,13510,2
13511,13511,1
13512,13512,2
13513,13513,1
13514,13514,0
13515,13515,2
13516,13516,1
13517,13517,0
13518,13518,1
13519,13519,2
13520,13520,1
13521,13521,1
13522,13522,2
13523,13523,1
13524,13524,0
13525,13525,1
13526,13526,1
13527,13527,1
13528,13528,1
13529,13529,1
13530,13530,1
13531,13531,2
13532,13532,1
13533,13533,0
13534,13534,1
13535,13535,0
13536,13536,2
13537,13537,1
13538,13538,1
13539,13539,1
13540,13540,0
13541,13541,1
13542,13542,1
13543,13543,2
13544,13544,0
13545,13545,2
13546,13546,1
13547,13547,1
13548,13548,0
13549,13549,0
13550,13550,0
13551,13551,1
13552,13552,0
13553,13553,2
13554,13554,2
13555,13555,1
13556,13556,1
13557,13557,1
13558,13558,1
13559,13559,2
13560,13560,1
13561,13561,1
13562,13562,0
13563,13563,2
13564,13564,2
13565,13565,1
13566,13566,1
13567,13567,1
13568,13568,0
13569,13569,1
13570,13570,1
13571,13571,0
13572,13572,1
13573,13573,1
13574,13574,1
13575,13575,1
13576,13576,0
13577,13577,0
13578,13578,1
13579,13579,2
13580,13580,1
13581,13581,1
13582,13582,1
13583,13583,0
13584,13584,1
13585,13585,1
13586,13586,1
13587,13587,2
13588,13588,1
13589,13589,1
13590,13590,1
13591,13591,2
13592,13592,1
13593,13593,1
13594,13594,1
13595,13595,0
13596,13596,1
13597,13597,0
13598,13598,1
13599,13599,1
13600,13600,0
13601,13601,1
13602,13602,0
13603,13603,1
13604,13604,2
13605,13605,1
13606,13606,1
13607,13607,2
13608,13608,1
13609,13609,0
13610,13610,1
13611,13611,1
13612,13612,0
13613,13613,0
13614,13614,1
13615,13615,1
13616,13616,1
13617,13617,1
13618,13618,1
13619,13619,1
13620,13620,0
13621,13621,1
13622,13622,1
13623,13623,2
13624,13624,0
13625,13625,1
13626,13626,1
13627,13627,0
13628,13628,0
13629,13629,2
13630,13630,1
13631,13631,2
13632,13632,0
13633,13633,1
13634,13634,1
13635,13635,0
13636,13636,1
13637,13637,0
13638,13638,2
13639,13639,2
13640,13640,0
13641,13641,0
13642,13642,2
13643,13643,1
13644,13644,1
13645,13645,0
13646,13646,0
13647,13647,1
13648,13648,1
13649,13649,2
13650,13650,1
13651,13651,1
13652,13652,1
13653,13653,1
13654,13654,1
13655,13655,2
13656,13656,1
13657,13657,1
13658,13658,2
13659,13659,0
13660,13660,1
13661,13661,2
13662,13662,1
13663,13663,2
13664,13664,2
13665,13665,1
13666,13666,1
13667,13667,2
13668,13668,1
13669,13669,0
13670,13670,1
13671,13671,1
13672,13672,1
13673,13673,2
13674,13674,1
13675,13675,2
13676,13676,1
13677,13677,0
13678,13678,0
13679,13679,1
13680,13680,1
13681,13681,2
13682,13682,2
13683,13683,1
13684,13684,0
13685,13685,1
13686,13686,1
13687,13687,1
13688,13688,1
13689,13689,0
13690,13690,0
13691,13691,1
13692,13692,1
13693,13693,1
13694,13694,0
13695,13695,1
13696,13696,1
13697,13697,1
13698,13698,0
13699,13699,1
13700,13700,0
13701,13701,1
13702,13702,1
13703,13703,1
13704,13704,1
13705,13705,1
13706,13706,1
13707,13707,2
13708,13708,0
13709,13709,0
13710,13710,1
13711,13711,0
13712,13712,1
13713,13713,0
13714,13714,1
13715,13715,0
13716,13716,0
13717,13717,2
13718,13718,0
13719,13719,1
13720,13720,1
13721,13721,1
13722,13722,1
13723,13723,1
13724,13724,2
13725,13725,1
13726,13726,1
13727,13727,2
13728,13728,2
13729,13729,1
13730,13730,1
13731,13731,1
13732,13732,2
13733,13733,0
13734,13734,1
13735,13735,1
13736,13736,1
13737,13737,1
13738,13738,1
13739,13739,1
13740,13740,0
13741,13741,1
13742,13742,2
13743,13743,1
13744,13744,2
13745,13745,0
13746,13746,2
13747,13747,2
13748,13748,1
13749,13749,1
13750,13750,1
13751,13751,1
13752,13752,0
13753,13753,2
13754,13754,1
13755,13755,0
13756,13756,1
13757,13757,1
13758,13758,1
13759,13759,1
13760,13760,1
13761,13761,1
13762,13762,0
13763,13763,2
13764,13764,1
13765,13765,0
13766,13766,0
13767,13767,0
13768,13768,1
13769,13769,0
13770,13770,2
13771,13771,1
13772,13772,1
13773,13773,0
13774,13774,1
13775,13775,1
13776,13776,0
13777,13777,1
13778,13778,2
13779,13779,0
13780,13780,0
13781,13781,1
13782,13782,1
13783,13783,2
13784,13784,1
13785,13785,1
13786,13786,1
13787,13787,1
13788,13788,2
13789,13789,1
13790,13790,2
13791,13791,1
13792,13792,1
13793,13793,1
13794,13794,1
13795,13795,2
13796,13796,1
13797,13797,2
13798,13798,1
13799,13799,1
13800,13800,1
13801,13801,1
13802,13802,1
13803,13803,2
13804,13804,1
13805,13805,0
13806,13806,1
13807,13807,2
13808,13808,1
13809,13809,1
13810,13810,1
13811,13811,1
13812,13812,0
13813,13813,1
13814,13814,1
13815,13815,0
13816,13816,1
13817,13817,2
13818,13818,1
13819,13819,0
13820,13820,0
13821,13821,2
13822,13822,0
13823,13823,2
13824,13824,2
13825,13825,1
13826,13826,1
13827,13827,0
13828,13828,1
13829,13829,1
13830,13830,1
13831,13831,1
13832,13832,2
13833,13833,1
13834,13834,2
13835,13835,1
13836,13836,1
13837,13837,0
13838,13838,1
13839,13839,1
13840,13840,2
13841,13841,1
13842,13842,1
13843,13843,2
13844,13844,1
13845,13845,2
13846,13846,0
13847,13847,2
13848,13848,2
13849,13849,1
13850,13850,1
13851,13851,1
13852,13852,2
13853,13853,2
13854,13854,1
13855,13855,1
13856,13856,2
13857,13857,0
13858,13858,1
13859,13859,1
13860,13860,2
13861,13861,1
13862,13862,1
13863,13863,1
13864,13864,1
13865,13865,1
13866,13866,2
13867,13867,0
13868,13868,0
13869,13869,1
13870,13870,1
13871,13871,2
13872,13872,1
13873,13873,1
13874,13874,2
13875,13875,2
13876,13876,2
13877,13877,1
13878,13878,2
13879,13879,2
13880,13880,1
13881,13881,2
13882,13882,2
13883,13883,1
13884,13884,2
13885,13885,2
13886,13886,2
13887,13887,1
13888,13888,1
13889,13889,1
13890,13890,1
13891,13891,2
13892,13892,0
13893,13893,2
13894,13894,1
13895,13895,1
13896,13896,1
13897,13897,0
13898,13898,0
13899,13899,0
13900,13900,1
13901,13901,1
13902,13902,1
13903,13903,2
13904,13904,2
13905,13905,2
13906,13906,1
13907,13907,1
13908,13908,0
13909,13909,2
13910,13910,1
13911,13911,1
13912,13912,1
13913,13913,1
13914,13914,1
13915,13915,2
13916,13916,1
13917,13917,1
13918,13918,1
13919,13919,1
13920,13920,0
13921,13921,2
13922,13922,1
13923,13923,1
13924,13924,1
13925,13925,1
13926,13926,2
13927,13927,1
13928,13928,2
13929,13929,1
13930,13930,1
13931,13931,0
13932,13932,2
13933,13933,2
13934,13934,0
13935,13935,1
13936,13936,1
13937,13937,1
13938,13938,0
13939,13939,1
13940,13940,0
13941,13941,1
13942,13942,1
13943,13943,2
13944,13944,2
13945,13945,1
13946,13946,1
13947,13947,0
13948,13948,0
13949,13949,1
13950,13950,1
13951,13951,1
13952,13952,0
13953,13953,1
13954,13954,1
13955,13955,1
13956,13956,1
13957,13957,1
13958,13958,0
13959,13959,2
13960,13960,2
13961,13961,1
13962,13962,1
13963,13963,1
13964,13964,2
13965,13965,1
13966,13966,1
13967,13967,0
13968,13968,0
13969,13969,0
13970,13970,1
13971,13971,2
13972,13972,1
13973,13973,0
13974,13974,0
13975,13975,0
13976,13976,2
13977,13977,1
13978,13978,1
13979,13979,1
13980,13980,1
13981,13981,1
13982,13982,2
13983,13983,1
13984,13984,1
13985,13985,1
13986,13986,1
13987,13987,0
13988,13988,1
13989,13989,0
13990,13990,0
13991,13991,1
13992,13992,1
13993,13993,2
13994,13994,0
13995,13995,1
13996,13996,1
13997,13997,2
13998,13998,0
13999,13999,2
14000,14000,0
14001,14001,1
14002,14002,1
14003,14003,1
14004,14004,0
14005,14005,0
14006,14006,2
14007,14007,1
14008,14008,1
14009,14009,0
14010,14010,2
14011,14011,0
14012,14012,2
14013,14013,1
14014,14014,2
14015,14015,1
14016,14016,1
14017,14017,0
14018,14018,1
14019,14019,0
14020,14020,1
14021,14021,1
14022,14022,0
14023,14023,2
14024,14024,1
14025,14025,1
14026,14026,1
14027,14027,1
14028,14028,1
14029,14029,0
14030,14030,2
14031,14031,2
14032,14032,1
14033,14033,2
14034,14034,1
14035,14035,2
14036,14036,1
14037,14037,0
14038,14038,1
14039,14039,1
14040,14040,1
14041,14041,1
14042,14042,1
14043,14043,0
14044,14044,1
14045,14045,1
14046,14046,0
14047,14047,1
14048,14048,2
14049,14049,1
14050,14050,1
14051,14051,2
14052,14052,0
14053,14053,2
14054,14054,0
14055,14055,1
14056,14056,1
14057,14057,1
14058,14058,0
14059,14059,1
14060,14060,2
14061,14061,1
14062,14062,2
14063,14063,1
14064,14064,0
14065,14065,1
14066,14066,1
14067,14067,1
14068,14068,0
14069,14069,1
14070,14070,1
14071,14071,1
14072,14072,1
14073,14073,2
14074,14074,2
14075,14075,2
14076,14076,0
14077,14077,2
14078,14078,1
14079,14079,1
14080,14080,1
14081,14081,1
14082,14082,2
14083,14083,1
14084,14084,1
14085,14085,1
14086,14086,1
14087,14087,1
14088,14088,1
14089,14089,1
14090,14090,1
14091,14091,1
14092,14092,0
14093,14093,1
14094,14094,2
14095,14095,1
14096,14096,1
14097,14097,1
14098,14098,2
14099,14099,1
14100,14100,2
14101,14101,1
14102,14102,2
14103,14103,2
14104,14104,0
14105,14105,1
14106,14106,1
14107,14107,1
14108,14108,2
14109,14109,1
14110,14110,1
14111,14111,1
14112,14112,1
14113,14113,1
14114,14114,1
14115,14115,1
14116,14116,2
14117,14117,1
14118,14118,1
14119,14119,0
14120,14120,0
14121,14121,2
14122,14122,0
14123,14123,2
14124,14124,1
14125,14125,1
14126,14126,1
14127,14127,1
14128,14128,1
14129,14129,1
14130,14130,0
14131,14131,2
14132,14132,2
14133,14133,1
14134,14134,1
14135,14135,1
14136,14136,2
14137,14137,2
14138,14138,1
14139,14139,1
14140,14140,0
14141,14141,0
14142,14142,0
14143,14143,1
14144,14144,0
14145,14145,1
14146,14146,1
14147,14147,2
14148,14148,1
14149,14149,0
14150,14150,1
14151,14151,1
14152,14152,1
14153,14153,1
14154,14154,1
